"","fasta_header","domain","domain_conf","phylum","phylum_conf","class","class_conf","order","order_conf","family","family_conf","genus","genus_conf"
"879","9e198efff9d419f5c2c277e7adf2cf3f","Bacteria",1,NA,0.5,NA,0.4,NA,0.4,NA,0.27,NA,0.16
"880","a0fd5ba72de541f7d534fcaf865942dd","Bacteria",0.98,NA,0.48,NA,0.48,NA,0.48,NA,0.48,NA,0.48
"881","a24aacd645c38324aef5aa5dc94571a5","Bacteria",1,"Bacteroidetes",0.86,"Bacteroidia",0.83,"Bacteroidales",0.83,NA,0.69,NA,0.52
"882","a89d9b3405fe4312caaa9c746c55078e","Bacteria",1,NA,0.78,NA,0.37,NA,0.37,NA,0.09,NA,0.09
"883","aa73012b347b50c827382702958d6092","Bacteria",0.93,NA,0.33,NA,0.33,NA,0.33,NA,0.33,NA,0.33
"884","ab317e88428bbd0ea9ff0f7c44921942","Bacteria",0.99,NA,0.48,NA,0.39,NA,0.39,NA,0.24,NA,0.04
"885","ae23bb18e3158c68fc6bc51be6591d0c","Bacteria",1,NA,0.5,NA,0.44,NA,0.43,NA,0.31,NA,0.09
"886","ae714714fb7e6ae60c07b0224f6fbe31","Bacteria",0.99,NA,0.73,NA,0.73,NA,0.65,NA,0.65,NA,0.55
"887","b1927a262192b1cfd93892d745133f64","Bacteria",1,"Bacteroidetes",0.94,"Bacteroidia",0.9,"Bacteroidales",0.9,"Prevotellaceae",0.86,NA,0.58
"888","b5e74cc89e6598b1e0f178915e27ef46","Bacteria",1,"Firmicutes",0.96,"Clostridia",0.94,"Clostridiales",0.94,"Lachnospiraceae",0.93,NA,0.69
"889","b6a7a5377c7b582f694270b5c8a8f21a","Bacteria",0.99,NA,0.27,NA,0.27,NA,0.27,NA,0.27,NA,0.27
"890","b99ca7b68193e50fe5150ab02353f483","Bacteria",1,NA,0.12,NA,0.12,NA,0.12,NA,0.12,NA,0.12
"891","ba6f83c010428fb021bac6f72e402e40","Bacteria",0.98,"Bacteroidetes",0.81,NA,0.73,NA,0.73,NA,0.23,NA,0.18
"892","bd5d188a4489de80eb7492a16e855bbf","Bacteria",1,"Bacteroidetes",0.99,NA,0.24,NA,0.24,NA,0.2,NA,0.13
"893","c06a75794ad83819294214009eefe5c7","Bacteria",0.99,"Bacteroidetes",0.96,"Bacteroidia",0.83,"Bacteroidales",0.83,NA,0.61,NA,0.41
"894","c5633b251cec3016e161e6febabce429","Bacteria",1,"Firmicutes",0.91,"Clostridia",0.89,"Clostridiales",0.83,NA,0.77,NA,0.35
"895","c65d782cfb9ddbeb6a1e3dd984de90b1","Bacteria",1,"Firmicutes",0.87,"Clostridia",0.87,"Clostridiales",0.87,"Lachnospiraceae",0.84,NA,0.24
"896","c71f4ca8007ea29a0555a895eb46a131","Bacteria",0.99,NA,0.08,NA,0.05,NA,0.05,NA,0.05,NA,0.05
"897","caee9d1c614f1d700400f69a653802be","Bacteria",1,"Firmicutes",0.81,NA,0.76,NA,0.75,NA,0.57,NA,0.33
"898","cc84172cf5ae1908c4eece2360a9cf29","Bacteria",0.98,NA,0.63,NA,0.26,NA,0.26,NA,0.12,NA,0.1
"899","d23118addfc2c4a79142fb612c4014a1","Bacteria",1,"Bacteroidetes",0.95,NA,0.43,NA,0.43,NA,0.17,NA,0.17
"900","d233e9fe23c4b0ef09625ddc5e644adf","Bacteria",1,"Bacteroidetes",0.97,"Bacteroidia",0.86,"Bacteroidales",0.86,NA,0.78,NA,0.6
"901","de7b7bcfb4fd63ef373e5f807650a1ec","Bacteria",0.99,NA,0.77,NA,0.4,NA,0.4,NA,0.06,NA,0.06
"902","de9f532717ee949ed22b6eb1b87c8692","Bacteria",0.99,"Firmicutes",0.96,"Clostridia",0.94,"Clostridiales",0.94,"Clostridiales_Incertae Sedis XIII",0.83,"Anaerovorax",0.81
"903","def6fac42e4f5aef11790dafd95fc3e2","Bacteria",0.99,NA,0.24,NA,0.19,NA,0.19,NA,0.15,NA,0.07
"904","e04818fab41103aa8a0a5a3e90b455d0","Bacteria",1,NA,0.08,NA,0.08,NA,0.07,NA,0.07,NA,0.07
"905","e529fd9dfbb44b04bc8e22f534feb82b","Bacteria",0.94,NA,0.3,NA,0.3,NA,0.3,NA,0.3,NA,0.3
"906","e54f5870119ca1ac76cac6c0dcaa8ce2","Bacteria",1,"Bacteroidetes",0.97,"Bacteroidia",0.87,"Bacteroidales",0.87,"Prevotellaceae",0.8,NA,0.62
"907","e79836d30941a4b246db65d2f6671bb3","Bacteria",1,"Proteobacteria",0.91,"Deltaproteobacteria",0.87,NA,0.78,NA,0.75,NA,0.6
"908","e8f3178dcaeb1dcb61b2c27534b889d0","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,"Pseudobutyrivibrio",1
"909","e9644fda3a179ec1a38d32a0738dc592","Bacteria",1,"Firmicutes",0.83,NA,0.76,NA,0.76,NA,0.3,NA,0.27
"910","ea4a689ef761119cf6139c5c39165d2b","Bacteria",0.98,NA,0.71,NA,0.69,NA,0.69,NA,0.44,NA,0.23
"911","eab3464dbe07c2a35ef821ef754d79f1","Bacteria",0.98,"Firmicutes",0.91,"Clostridia",0.9,"Clostridiales",0.89,NA,0.72,NA,0.7
"912","f5adbe9f7db444b1fa8f93bee867b1a6","Bacteria",0.94,NA,0.4,NA,0.2,NA,0.14,NA,0.14,NA,0.09
"913","f66de67e17f0bda5415acb0512e122e2","Bacteria",0.99,NA,0.63,NA,0.56,NA,0.56,NA,0.42,NA,0.41
"914","f7483acfd6a386f280235e8e5bc9eaa2","Bacteria",0.98,NA,0.66,NA,0.42,NA,0.33,NA,0.18,NA,0.09
"915","f981556aa320ee9c842da9c8644da223","Bacteria",0.99,NA,0.26,NA,0.26,NA,0.22,NA,0.1,NA,0.08
"916","fa85bcb70281a8cccb482d6b63fd3786","Bacteria",0.98,NA,0.67,NA,0.67,NA,0.43,NA,0.43,NA,0.1
"917","fc5ec24646a1c4334b656123d23c978a","Bacteria",1,"Proteobacteria",0.99,"Gammaproteobacteria",0.99,"Aeromonadales",0.99,"Succinivibrionaceae",0.99,"Succinimonas",0.99
"918","fe7f10dcb461689156680d83cdf29ec4","Bacteria",1,"Proteobacteria",0.84,"Epsilonproteobacteria",0.83,"Campylobacterales",0.82,NA,0.79,NA,0.79
"919","ffdb3a50c856bd52fbe27d25bfafce98","Bacteria",1,"Firmicutes",0.83,"Clostridia",0.83,"Clostridiales",0.83,"Lachnospiraceae",0.81,NA,0.41
"920","00022eb35a202c2ef7eca6c53e1f4b57","Bacteria",1,"Proteobacteria",0.99,"Betaproteobacteria",0.97,"Neisseriales",0.92,"Neisseriaceae",0.92,NA,0.55
"921","006618fd41c754301c0796352641449e","Bacteria",0.92,NA,0.34,NA,0.24,NA,0.02,NA,0.02,NA,0.02
"922","013ec9f9ebf11055ace4c81a18a271af","Bacteria",1,"Firmicutes",0.88,"Clostridia",0.86,"Clostridiales",0.86,"Lachnospiraceae",0.81,NA,0.35
"923","03d53981130a823ed0e6b70f153f78f1","Bacteria",0.99,"Firmicutes",0.93,"Clostridia",0.91,"Clostridiales",0.9,"Lachnospiraceae",0.83,NA,0.11
"924","046a856869c7a9282cf851411776e019","Bacteria",0.96,NA,0.43,NA,0.4,NA,0.4,NA,0.15,NA,0.15
"925","0543f3fb63ffc670bbe618bccf40386f","Bacteria",1,"Firmicutes",0.85,"Clostridia",0.81,"Clostridiales",0.81,NA,0.69,NA,0.42
"926","0aa72b00cc7be6d70020fe29aab9f98d","Bacteria",1,"Firmicutes",0.82,NA,0.75,NA,0.73,NA,0.44,NA,0.23
"927","0aebaacfd7b05b8fac686e905f3a8a62","Bacteria",1,"Bacteroidetes",0.91,NA,0.77,NA,0.77,NA,0.68,NA,0.35
"928","0d7b3fa132c86ddae39b12aa29035cb3","Bacteria",1,"Bacteroidetes",0.95,NA,0.63,NA,0.63,NA,0.25,NA,0.25
"929","0ecbec27c7c5be5d5b3b277aad44ff5e","Bacteria",0.98,"Firmicutes",0.81,NA,0.71,NA,0.71,NA,0.27,NA,0.24
"930","1299842eca564d181e9cb04a8e31922c","Bacteria",1,"Firmicutes",1,"Bacilli",1,"Lactobacillales",1,"Streptococcaceae",1,"Lactococcus",1
"931","13a2f390b89ee9ec5933d2ad347ba08c","Bacteria",1,"Proteobacteria",0.97,"Betaproteobacteria",0.86,NA,0.62,NA,0.62,NA,0.16
"932","13fa9fdf5f195352e8ffaa1116df90e2","Bacteria",0.99,NA,0.49,NA,0.42,NA,0.41,NA,0.2,NA,0.06
"933","14ed05d3d175e397b98fab3de2b2d112","Bacteria",1,NA,0.18,NA,0.18,NA,0.18,NA,0.18,NA,0.18
"934","16bd0e05ce71e29e6872e6acfed6ec05","Bacteria",1,"Firmicutes",0.91,"Clostridia",0.87,"Clostridiales",0.86,NA,0.59,NA,0.17
"935","1964c5fc943dee1e6183b3c7edecf075","Bacteria",0.93,NA,0.64,NA,0.18,NA,0.18,NA,0.15,NA,0.05
"936","1e26b0eda95a9a8f290ff5bbed3b60c3","Bacteria",1,NA,0.65,NA,0.63,NA,0.59,NA,0.54,NA,0.35
"937","221faedab50b8f35a69ef850d6f5c54c","Bacteria",0.98,NA,0.39,NA,0.39,NA,0.39,NA,0.09,NA,0.09
"938","263ce5569b9e406dac78cd235f5d364e","Bacteria",0.99,"Bacteroidetes",0.93,NA,0.5,NA,0.5,NA,0.21,NA,0.21
"939","2d491f63a5e4d184d7a7395a311ac9d8","Bacteria",1,"Firmicutes",0.92,"Clostridia",0.91,"Clostridiales",0.91,"Lachnospiraceae",0.8,NA,0.52
"940","2e86364a40acbc91c4dd2d5a057ae22c","Bacteria",1,"Bacteroidetes",1,NA,0.21,NA,0.21,NA,0.2,NA,0.11
"941","308cbe77bc89656411a4a5f79b1a1fd0","Bacteria",1,NA,0.71,NA,0.69,NA,0.65,NA,0.43,NA,0.18
"942","31ad202b857cc479a2134e57189a79ac","Bacteria",0.99,"Firmicutes",0.93,"Clostridia",0.92,"Clostridiales",0.92,NA,0.6,NA,0.6
"943","36925334cfd48799b2cf298bb1be3e6e","Bacteria",0.96,"Bacteroidetes",0.86,NA,0.5,NA,0.5,NA,0.46,NA,0.12
"944","36bcc5201599578022aef4f1798e5581","Bacteria",0.99,NA,0.6,NA,0.15,NA,0.15,NA,0.15,NA,0.05
"945","3853b3d4297a12ba5744aca640c0f6a7","Bacteria",0.95,NA,0.58,NA,0.14,NA,0.09,NA,0.09,NA,0.09
"946","386fcad6d425e1c7fee74d8154d36eee","Bacteria",1,"Bacteroidetes",0.8,NA,0.63,NA,0.63,NA,0.41,NA,0.41
"947","3951b96b12724889af2ed45b52c2ee16","Bacteria",1,NA,0.64,NA,0.49,NA,0.48,NA,0.38,NA,0.04
"948","3ea0ef26ec2e856fc7f47ef221ccf32b","Bacteria",1,"Bacteroidetes",0.96,NA,0.3,NA,0.3,NA,0.24,NA,0.17
"949","4198ff37ad3a00fb3ab682185093e972","Bacteria",0.98,NA,0.52,NA,0.48,NA,0.48,NA,0.05,NA,0.03
"950","4222ddf2d710765b4a069bd68a412c37","Bacteria",0.99,NA,0.67,NA,0.56,NA,0.42,NA,0.12,NA,0.07
"951","44661dc6b3d496940822987146898c06","Bacteria",1,NA,0.15,NA,0.15,NA,0.15,NA,0.04,NA,0.04
"952","46314107acaaba8fd7a2100b00bb7e9c","Bacteria",0.96,NA,0.39,NA,0.21,NA,0.21,NA,0.18,NA,0.18
"953","4844edab05a4e070efbe6c3f7ce8a3fb","Bacteria",1,NA,0.61,NA,0.61,NA,0.61,NA,0.33,NA,0.24
"954","4b5dcf2f57b3950e8d89721928b9b05b","Bacteria",1,NA,0.6,NA,0.26,NA,0.26,NA,0.15,NA,0.11
"955","4cae8271d10b75b3e2cf1aa3a4d4b145","Bacteria",1,NA,0.34,NA,0.3,NA,0.27,NA,0.21,NA,0.14
"956","4daf5f3385c4705d42a5af8bc2baed8f","Bacteria",1,NA,0.71,NA,0.68,NA,0.68,NA,0.46,NA,0.39
"957","4dfded7b75b409861d81935ffe837690","Bacteria",1,NA,0.78,NA,0.71,NA,0.65,NA,0.09,NA,0.09
"958","51209b858cc789e731fc1c4a8afe9806","Bacteria",1,"Proteobacteria",0.87,NA,0.5,NA,0.34,NA,0.34,NA,0.13
"959","523aa30d97b7f88db871a4fefa3d1209","Bacteria",1,NA,0.75,NA,0.58,NA,0.33,NA,0.33,NA,0.07
"960","546b330c2d31496d4dfab14aa30677ae","Bacteria",1,"Firmicutes",0.95,"Negativicutes",0.89,"Selenomonadales",0.89,"Veillonellaceae",0.89,"Anaerovibrio",0.88
"961","57bb6a9ebb34ba3e6f8ab00c08caffbc","Bacteria",1,"Firmicutes",1,"Negativicutes",1,"Selenomonadales",1,"Veillonellaceae",1,NA,0.77
"962","59ceeb23e1522bc0dabe1d5b883653df","Bacteria",1,"Bacteroidetes",0.97,NA,0.37,NA,0.37,NA,0.25,NA,0.16
"963","59e0d92bf21b3908f16a8783db1369b0","Bacteria",0.99,"Bacteroidetes",0.95,"Bacteroidia",0.9,"Bacteroidales",0.9,"Prevotellaceae",0.83,NA,0.38
"964","5f732a013330375b3a9a22f0f4c7a7b4","Bacteria",0.99,"Bacteroidetes",0.87,NA,0.75,NA,0.75,NA,0.46,NA,0.27
"965","61e5a9c07e8609e73bdffd7e803eaa41","Bacteria",0.99,"Proteobacteria",0.87,"Gammaproteobacteria",0.8,NA,0.52,NA,0.52,NA,0.52
"966","64fbca35138d646a78d9d85da4cac3eb","Bacteria",1,NA,0.6,NA,0.32,NA,0.32,NA,0.14,NA,0.04
"967","66a7b5f00b6865dddce3bb47103e2a62","Bacteria",1,"Fibrobacteres",1,"Fibrobacteria",1,"Fibrobacterales",1,"Fibrobacteraceae",1,"Fibrobacter",1
"968","72479259753f9460678e4af7060b9514","Bacteria",1,NA,0.31,NA,0.31,NA,0.3,NA,0.3,NA,0.29
"969","7bfdd75be26364175156c12dde8fe208","Bacteria",1,"Bacteroidetes",0.99,NA,0.54,NA,0.54,NA,0.48,NA,0.32
"970","7c9c841652e2d66c81278777ee5f589c","Bacteria",1,NA,0.6,NA,0.3,NA,0.27,NA,0.05,NA,0.03
"971","7cac8e8649fcd77ac05dfca213f988af","Bacteria",1,"Firmicutes",0.98,"Clostridia",0.98,"Clostridiales",0.98,"Ruminococcaceae",0.98,"Flavonifractor",0.98
"972","7e3da9aba204dea5644497c1e6c07c59","Bacteria",1,"Bacteroidetes",0.96,NA,0.52,NA,0.52,NA,0.47,NA,0.27
"973","8004650055bfd0867551ea3a6dce935e","Bacteria",0.99,"Bacteroidetes",0.98,"Bacteroidia",0.95,"Bacteroidales",0.95,"Prevotellaceae",0.91,"Prevotella",0.86
"974","8077a7e64d881352f00630d4dbccb758","Bacteria",0.91,NA,0.23,NA,0.23,NA,0.15,NA,0.1,NA,0.09
"975","842f386f5e2b77fb0d334e4c742ee554","Bacteria",0.99,"Bacteroidetes",0.87,NA,0.54,NA,0.54,NA,0.37,NA,0.29
"976","87b3ac7d3a988790ed0bb742d1a03a75","Bacteria",1,"Firmicutes",0.88,"Clostridia",0.85,"Clostridiales",0.85,NA,0.65,NA,0.22
"977","8e77e69ada7d33e8575722e58a1c22a5","Bacteria",0.98,NA,0.73,NA,0.64,NA,0.59,NA,0.16,NA,0.15
"978","91c63244533649eda9febe01ccc2350d","Bacteria",1,NA,0.61,NA,0.6,NA,0.59,NA,0.36,NA,0.2
"979","9753b714d1d4c2e654ec963036e281d3","Bacteria",0.96,NA,0.51,NA,0.44,NA,0.4,NA,0.08,NA,0.04
"980","9a3a90f5d7dbddc295b6f4fb8553f0a2","Bacteria",1,"Firmicutes",0.81,NA,0.65,NA,0.65,NA,0.57,NA,0.25
"981","9b731d103cba466eceb33f0e67d72a56","Bacteria",1,"Bacteroidetes",0.91,NA,0.63,NA,0.63,NA,0.3,NA,0.16
"982","9de6321ea1e7b81a828526bfefc83f62","Bacteria",0.99,NA,0.76,NA,0.55,NA,0.55,NA,0.34,NA,0.07
"983","a075c64e01f01891c0fd641e81fc47bd","Bacteria",1,"Firmicutes",0.98,"Clostridia",0.97,"Clostridiales",0.97,"Ruminococcaceae",0.97,"Ruminococcus",0.96
"984","a153247fdcf5e78fc819d40bdac8ec63","Bacteria",0.93,NA,0.56,NA,0.45,NA,0.38,NA,0.08,NA,0.04
"985","a3dfe7d4fe84b9451abab1174dab80ab","Bacteria",0.98,NA,0.76,NA,0.7,NA,0.68,NA,0.48,NA,0.1
"986","a63d7b798568b1c2f191354704254b79","Bacteria",0.99,NA,0.73,NA,0.32,NA,0.32,NA,0.31,NA,0.21
"987","b0326241221659f936471f37e06a145e","Bacteria",1,"Firmicutes",0.84,"Clostridia",0.84,"Clostridiales",0.83,NA,0.25,NA,0.19
"988","b1f84b88f2ad8f99a3260d1d7a23e16b","Bacteria",0.99,NA,0.12,NA,0.09,NA,0.09,NA,0.09,NA,0.09
"989","b369621db1990dabbb920f4c00e92022","Bacteria",1,"Firmicutes",0.83,NA,0.79,NA,0.79,NA,0.63,NA,0.26
"990","b84512fb5c590cf845a456b2bf1d3a71","Bacteria",0.99,"Bacteroidetes",0.87,NA,0.71,NA,0.71,NA,0.22,NA,0.22
"991","ba216c45dd720aa4c5f6f6c8c45d6629","Bacteria",1,"Actinobacteria",0.86,"Actinobacteria",0.86,"Coriobacteriales",0.83,"Coriobacteriaceae",0.83,NA,0.36
"992","bfd053de181ed75bbb9d8212a4e4b061","Bacteria",1,NA,0.74,NA,0.21,NA,0.21,NA,0.13,NA,0.05
"993","c160e472f923fd8f9913b24aa5afcb0a","Bacteria",1,NA,0.63,NA,0.62,NA,0.62,NA,0.58,NA,0.46
"994","c73de879e586c4a43d7c3c4e4eab6d4c","Bacteria",1,NA,0.48,NA,0.47,NA,0.37,NA,0.37,NA,0.29
"995","ca7391d6e7e2240a2fe835b355322b77","Bacteria",1,"Bacteroidetes",0.98,NA,0.45,NA,0.45,NA,0.42,NA,0.26
"996","cb233bdbf27fd31917e3f125b32ab002","Bacteria",1,"Firmicutes",0.99,"Negativicutes",0.99,"Selenomonadales",0.99,"Acidaminococcaceae",0.99,"Succiniclasticum",0.98
"997","cc30963311a0fcd5135bf1972e18712f","Bacteria",1,"Bacteroidetes",0.88,NA,0.78,NA,0.78,NA,0.74,NA,0.24
"998","d1344781bd87aece2538f5ad08db937b","Bacteria",1,NA,0.72,NA,0.63,NA,0.61,NA,0.34,NA,0.24
"999","d1a49974e887d4446584ea5132602313","Bacteria",1,"Bacteroidetes",0.91,"Bacteroidia",0.81,"Bacteroidales",0.81,NA,0.68,NA,0.38
"1000","d23c874212b0f02b6432bc955f9dbf99","Bacteria",0.99,"Bacteroidetes",0.86,NA,0.52,NA,0.52,NA,0.44,NA,0.35
"1001","d3ee2a8a253d6efc3e500e98a5eee353","Bacteria",1,"Bacteroidetes",0.92,NA,0.65,NA,0.65,NA,0.6,NA,0.49
"1002","d54d49d5ff5029ee8080daea13bc50d9","Bacteria",1,"Tenericutes",1,"Mollicutes",1,"Anaeroplasmatales",1,"Anaeroplasmataceae",1,"Anaeroplasma",1
"1003","d8f494e5e672010baa626492ad3d5341","Bacteria",1,"Proteobacteria",0.8,NA,0.71,NA,0.54,NA,0.35,NA,0.3
"1004","d91126f48c2e6bf0f108eff1b097497a","Bacteria",1,"Firmicutes",0.86,NA,0.76,NA,0.75,NA,0.64,NA,0.23
"1005","dc855f8f3ae10232b265c3d4c8529eea","Bacteria",1,"Firmicutes",0.88,NA,0.79,NA,0.77,NA,0.67,NA,0.5
"1006","dd7c6ca240d5ad5b27fd08681862dd46","Bacteria",0.99,NA,0.04,NA,0.04,NA,0.04,NA,0.04,NA,0.04
"1007","deff55f4bbda465898a18505ac69a1c6","Bacteria",0.99,NA,0.49,NA,0.39,NA,0.39,NA,0.3,NA,0.28
"1008","e106c886be49d7d3593015c095c91b5a","Bacteria",1,"Bacteroidetes",0.96,NA,0.61,NA,0.61,NA,0.54,NA,0.46
"1009","e1b2f81e180528c74ba57da4e0e02c00","Bacteria",1,NA,0.68,NA,0.66,NA,0.66,NA,0.14,NA,0.12
"1010","e72bfa03168bc58717ed7fedbba730b2","Bacteria",0.99,"Bacteroidetes",0.97,"Bacteroidia",0.95,"Bacteroidales",0.95,"Prevotellaceae",0.93,"Prevotella",0.89
"1011","e868b0b96e7a80d855a81e7ca30cdb09","Bacteria",1,"Firmicutes",0.87,"Clostridia",0.85,"Clostridiales",0.85,NA,0.72,NA,0.52
"1012","e870a0d2d6e12bc83f045957b31c441a","Bacteria",1,"Proteobacteria",1,"Betaproteobacteria",1,"Burkholderiales",1,"Comamonadaceae",1,"Comamonas",1
"1013","e97ecd9cc1a5fd0c893813fd6b6c8036","Bacteria",0.98,NA,0.43,NA,0.37,NA,0.36,NA,0.31,NA,0.11
"1014","f0a2e04f84cda71db852525d8c7346eb","Bacteria",1,"Firmicutes",0.99,"Clostridia",0.99,"Clostridiales",0.99,"Lachnospiraceae",0.99,NA,0.67
"1015","f298ee51cbf810a6396d471ddcd9557a","Bacteria",0.97,"Bacteroidetes",0.84,NA,0.67,NA,0.67,NA,0.31,NA,0.31
"1016","f39382adc7b3d13250f87ca466ad9b7f","Bacteria",1,"Bacteroidetes",0.91,NA,0.7,NA,0.7,NA,0.22,NA,0.22
"1017","f42d1ca45a8b8fa44e061325132bb02c","Bacteria",1,NA,0.52,NA,0.51,NA,0.51,NA,0.19,NA,0.19
"1018","f53be728ec2f1532da7a70337c421a79","Bacteria",0.99,"Firmicutes",0.94,"Clostridia",0.93,"Clostridiales",0.93,"Lachnospiraceae",0.86,NA,0.68
"1019","f767985ffc13accc1efcf0ee2bcede4c","Bacteria",1,NA,0.55,NA,0.45,NA,0.45,NA,0.34,NA,0.25
"1020","f848e2d05f28f5cd62104b9351d7e054","Bacteria",0.92,NA,0.7,NA,0.45,NA,0.45,NA,0.45,NA,0.14
"1021","fa209ffb96cf0106c6961a1855455102","Bacteria",1,"Firmicutes",0.82,"Clostridia",0.82,"Clostridiales",0.82,NA,0.55,NA,0.33
"1022","fbc7c397c6059323c07b2045e8404287","Bacteria",1,"Firmicutes",0.85,"Clostridia",0.85,"Clostridiales",0.85,NA,0.26,NA,0.26
"1023","fd03789a769993b0d82e591ebfeb3d96","Bacteria",1,"Firmicutes",0.91,"Clostridia",0.87,"Clostridiales",0.87,NA,0.69,NA,0.49
"1024","ff28b34f61fef5da32b7926cebe50a2c","Bacteria",1,"Firmicutes",0.8,NA,0.76,NA,0.73,NA,0.22,NA,0.16
"1025","fffc92a521050b06b44babf5710f5472","Bacteria",0.99,"Firmicutes",0.88,"Clostridia",0.83,"Clostridiales",0.83,NA,0.71,NA,0.51
"1026","018b78b1283b7aee79403ff38deac97e","Bacteria",0.99,NA,0.55,NA,0.51,NA,0.51,NA,0.36,NA,0.36
"1027","08802450b52de30d8299b5c7d978eba6","Bacteria",1,"Firmicutes",0.96,"Clostridia",0.93,"Clostridiales",0.93,"Ruminococcaceae",0.9,NA,0.78
"1028","0a01ffa1921bc87bdd9a9542a1f09da4","Bacteria",0.99,NA,0.52,NA,0.5,NA,0.48,NA,0.15,NA,0.14
"1029","0a3fab0ec97f4386af911d4508fd55b0","Bacteria",1,"Firmicutes",0.89,"Clostridia",0.88,"Clostridiales",0.87,NA,0.59,NA,0.24
"1030","0da2c5c265f4fc0ed3b35463cced94df","Bacteria",0.99,"Bacteroidetes",0.86,NA,0.59,NA,0.59,NA,0.48,NA,0.19
"1031","0ebf9254c8cc4d1215e88b33b1f21a39","Bacteria",1,"Proteobacteria",0.94,"Deltaproteobacteria",0.93,NA,0.5,NA,0.47,NA,0.42
"1032","1838c2ed5fa711192bde77880ab43cd7","Bacteria",0.99,NA,0.48,NA,0.23,NA,0.23,NA,0.12,NA,0.1
"1033","18d3a0388159aef943acab800bf06147","Bacteria",1,"Firmicutes",0.84,NA,0.77,NA,0.76,NA,0.48,NA,0.24
"1034","1cee2765a588b3b4600c83abfa64c508","Bacteria",0.99,NA,0.65,NA,0.61,NA,0.32,NA,0.18,NA,0.13
"1035","1cfe6212536624bdf7a83957e3875739","Bacteria",1,"Firmicutes",0.98,"Negativicutes",0.98,"Selenomonadales",0.98,"Veillonellaceae",0.98,"Anaerovibrio",0.98
"1036","22206ff71fdc3476520ee5cfee9d0062","Bacteria",1,NA,0.41,NA,0.39,NA,0.39,NA,0.39,NA,0.22
"1037","24d4f16783f534da17a7d754c44d2b20","Bacteria",0.89,NA,0.22,NA,0.12,NA,0.07,NA,0.05,NA,0.05
"1038","2b37855e590e96c4028a191ae33137d7","Bacteria",1,"Firmicutes",0.92,"Clostridia",0.87,"Clostridiales",0.87,"Ruminococcaceae",0.8,NA,0.45
"1039","2c5571f6719c7f20b218ea56a30b4917","Bacteria",0.98,NA,0.29,NA,0.29,NA,0.29,NA,0.29,NA,0.29
"1040","2c957d1906be86ea2151379abe4118cc","Bacteria",1,"Bacteroidetes",0.95,NA,0.29,NA,0.29,NA,0.28,NA,0.21
"1041","2fa74e8fa2aa1cc087746becb698891d","Bacteria",0.99,NA,0.75,NA,0.67,NA,0.65,NA,0.49,NA,0.32
"1042","378550ac566fa7f78726e437bd95925d","Bacteria",1,"Firmicutes",0.86,NA,0.78,NA,0.77,NA,0.58,NA,0.54
"1043","389f953b17c9c2542c95e0787f189e0b",NA,0.22,NA,0.17,NA,0.17,NA,0.09,NA,0.09,NA,0.06
"1044","38acc1d53f1f12947cf23360826515c5","Bacteria",1,"Bacteroidetes",0.95,NA,0.53,NA,0.53,NA,0.51,NA,0.3
"1045","3b1726c28273068da547c9d823823d5e","Bacteria",1,NA,0.16,NA,0.09,NA,0.09,NA,0.08,NA,0.08
"1046","3d6e3515fd2595468593b8863db96491","Bacteria",1,NA,0.61,NA,0.29,NA,0.22,NA,0.21,NA,0.15
"1047","3e05ba226504080d921ede5e261165df","Bacteria",0.99,NA,0.79,NA,0.36,NA,0.36,NA,0.3,NA,0.27
"1048","3f2186a591262f487e29bd3167982cb7","Bacteria",1,NA,0.61,NA,0.52,NA,0.51,NA,0.51,NA,0.39
"1049","415c3a835fc709a0b862ae188a83e85b","Bacteria",0.99,"Firmicutes",0.92,"Clostridia",0.91,"Clostridiales",0.91,NA,0.72,NA,0.65
"1050","4575aac636dc43135745e2f412963a47","Bacteria",0.99,NA,0.39,NA,0.32,NA,0.26,NA,0.26,NA,0.24
"1051","477927501637492cac8cf97ec3d2d94c","Bacteria",0.98,NA,0.2,NA,0.2,NA,0.2,NA,0.2,NA,0.2
"1052","4a72ac196cd082f798e192f263931e94","Bacteria",1,"Firmicutes",0.8,NA,0.76,NA,0.76,NA,0.6,NA,0.4
"1053","4aa7b25fbfde9072bf30721dec683193","Bacteria",0.95,NA,0.11,NA,0.11,NA,0.09,NA,0.09,NA,0.09
"1054","4d6dadf14dcde76e301b5b9da4b06f26","Bacteria",0.99,NA,0.5,NA,0.09,NA,0.09,NA,0.09,NA,0.09
"1055","4d78022b00748c075d70efc888e1d420","Bacteria",1,"Firmicutes",0.98,"Clostridia",0.96,"Clostridiales",0.96,"Lachnospiraceae",0.9,NA,0.43
"1056","4e30d87964db5e34345c08ef4c3fcca1","Bacteria",0.95,NA,0.69,NA,0.46,NA,0.46,NA,0.12,NA,0.12
"1057","4faa3633d782b7e490bb60aa71b9d654","Bacteria",1,"Bacteroidetes",0.98,"Bacteroidia",0.89,"Bacteroidales",0.89,"Prevotellaceae",0.82,NA,0.6
"1058","51f5a53bbfe0aa30ace923fad07aa5e3","Bacteria",1,"Firmicutes",0.81,"Clostridia",0.8,NA,0.79,NA,0.46,NA,0.36
"1059","52459236dc627fd274405d3868a42ebc","Bacteria",0.95,NA,0.59,NA,0.56,NA,0.56,NA,0.07,NA,0.07
